claim_id,organization,claimed_reduction_tco2e,historical_avg_emissions_tco2e,current_emissions_tco2e,historical_avg_energy_mwh,current_energy_mwh,actual_reduction_tco2e,expected_reduction_tco2e,reduction_gap_tco2e,reduction_gap_ratio,energy_change_pct,emissions_change_pct,anomaly_score,model_flag,credibility_score,risk_level,recommendation
C0357,CedarChem 151,582.97,4301.68,3660.33,2359.88,2009.52,641.3500000000004,641.3500000000004,-58.38000000000034,-0.0910267403273931,-14.846517613248764,-14.90929125018382,-0.0028520799681160947,0,80.65,LOW,Approve claim
C0358,EcoMaterials 107,3898.86,11187.17,10986.24,6258.41,6399.32,200.9300000000003,200.9300000000003,3697.93,18.404070977932232,2.251530340413692,-1.796075325413304,0.1913544403158164,1,36.14,HIGH,Escalate for physical audit
C0359,GreenLabs 258,832.34,6436.0,5649.63,2781.59,2499.06,786.3699999999999,786.3699999999999,45.97000000000014,0.05845848638877584,-10.157140336945012,-12.218303292072976,-0.09150200943915016,0,93.12,LOW,Approve claim
C0360,HydroMaterials 467,1618.95,13708.12,12032.11,3459.97,3232.69,1676.0100000000002,1676.0100000000002,-57.06000000000017,-0.03404514290842836,-6.568843080555939,-12.226403036140157,-0.05326289992865274,0,91.42,LOW,Approve claim
C0361,CedarPower 931,2427.71,12246.37,11991.09,7460.25,8531.62,255.28000000000065,255.28000000000065,2172.4299999999994,8.509988998315594,14.361046879881911,-2.0845360705184905,0.09918291575145877,1,51.38,MEDIUM,Request additional evidence
C0362,EcoFoods 975,347.69,4995.02,4664.85,7223.04,6834.75,330.1700000000001,330.1700000000001,17.519999999999925,0.05306357315000257,-5.375714379904345,-6.60998354228612,-0.04267458144861819,0,91.47,LOW,Approve claim
C0363,SunSystems 97,896.39,14823.28,13949.88,6091.36,5402.9,873.4000000000015,873.4000000000015,22.98999999999853,0.026322418105880555,-11.302237922023615,-5.892083263225686,-0.07579162436325643,0,90.93,LOW,Approve claim
C0364,TerraMaterials 60,1271.73,12676.54,11511.31,5323.97,4718.78,1165.2300000000014,1165.2300000000014,106.49999999999864,0.09139826464183057,-11.367269159787297,-9.192019272672836,-0.05121747593009712,0,87.58,LOW,Approve claim
C0365,CedarMetals 587,1664.11,12039.27,10253.9,4504.2,3829.83,1785.3700000000008,1785.3700000000008,-121.2600000000009,-0.06791869468630152,-14.972026105640948,-14.82955361788302,0.004419818396214303,1,79.25,LOW,Approve claim
C0366,GreenFoods 690,566.29,9880.23,9323.19,5243.63,4831.94,557.039999999999,557.039999999999,9.25000000000091,0.016605629727479705,-7.851240455972067,-5.637925432339326,-0.07304180641787078,0,93.06,LOW,Approve claim
C0367,SunMaterials 585,1634.82,11956.54,10361.52,6061.19,5304.58,1595.0200000000004,1595.0200000000004,39.7999999999995,0.02495266515469826,-12.482862274160206,-13.340146897569019,-0.06275715976043411,0,88.64,LOW,Approve claim
C0368,AquaPower 26,662.43,5394.08,4754.55,3602.36,3116.91,639.5299999999997,639.5299999999997,22.900000000000205,0.035807546110726104,-13.475888025217952,-11.856145994895112,-0.0652828156327589,0,88.39,LOW,Approve claim
C0369,HydroTextiles 91,1657.52,11188.84,9561.74,3319.56,2890.36,1627.1000000000004,1627.1000000000004,30.419999999999618,0.01869583921166724,-12.929424377649616,-14.54216880261563,-0.05269883185077995,0,87.37,LOW,Approve claim
C0370,AquaPower 296,1327.44,9465.75,8102.38,6852.6,6219.62,1363.37,1363.37,-35.929999999999836,-0.026353814425758248,-9.237077896092426,-14.403190448257854,-0.065117217144957,0,91.07,LOW,Approve claim
C0371,EcoTextiles 51,580.75,5887.49,5307.34,3161.64,2708.58,580.1499999999996,580.1499999999996,0.6000000000003638,0.0010342152873673168,-14.329904728454249,-9.853944548550574,-0.05944566111104321,0,87.41,LOW,Approve claim
C0372,AquaFoods 943,867.36,8192.01,7374.16,6586.52,5778.35,817.8500000000004,817.8500000000004,49.50999999999965,0.06053677317290806,-12.270060667504227,-9.983508319694009,-0.08119777609251966,0,90.61,LOW,Approve claim
C0373,BluePower 111,1262.7,11382.19,10218.04,7375.03,7108.69,1164.1499999999996,1164.1499999999996,98.55000000000041,0.08465403935519168,-3.6113751396792475,-10.227820831471988,-0.046834890962892006,0,92.35,LOW,Approve claim
C0374,AquaSystems 648,1521.07,10716.59,9039.13,3264.58,2971.31,1677.460000000001,1677.460000000001,-156.390000000001,-0.09323024090396831,-8.983391428917841,-15.652926909058493,-0.00514998499224345,0,83.91,LOW,Approve claim
C0375,SunAlloys 682,5230.61,15415.86,15202.19,6660.33,6875.22,213.67000000000007,213.67000000000007,5016.94,23.479851998503047,3.226416708597564,-1.3860400910889152,0.2443764163078742,1,18.13,HIGH,Escalate for physical audit
C0376,GreenPower 780,599.09,9658.68,9025.76,4408.71,4225.26,632.9200000000001,632.9200000000001,-33.83000000000004,-0.05345067298639538,-4.1610811316323595,-6.55286229520464,-0.06410504725241184,0,94.36,LOW,Approve claim
C0377,HydroTextiles 835,669.93,5920.82,5202.51,3346.84,3160.04,718.3099999999995,718.3099999999995,-48.37999999999954,-0.0673525357194624,-5.581384229427948,-12.131934425952489,-0.0751342542114658,0,94.44,LOW,Approve claim
C0378,EcoPower 807,871.86,11588.68,10781.77,7117.13,6123.49,806.9099999999999,806.9099999999999,64.95000000000016,0.08049224810636617,-13.961245612492505,-6.96291553421417,-0.048965822709591655,0,85.99,LOW,Approve claim
C0379,EcoLabs 828,1400.54,11649.17,10098.7,5510.81,4888.86,1550.4699999999993,1550.4699999999993,-149.92999999999938,-0.09669971034802333,-11.285999696725902,-13.309703608642524,-0.010521475356575494,0,83.0,LOW,Approve claim
C0380,GreenLabs 908,3412.88,13421.3,13412.98,4175.05,4748.03,8.319999999999709,8.319999999999709,3404.5600000000004,409.20187389401997,13.723907494826658,-0.061991014278645125,0.24027394538119162,1,26.04,HIGH,Escalate for physical audit
C0381,SunPower 340,659.93,7147.95,6441.83,5001.5,4269.32,706.1199999999999,706.1199999999999,-46.18999999999994,-0.06541381059109802,-14.639208234601783,-9.87863653077055,-0.05396640534731384,0,86.23,LOW,Approve claim
C0382,HydroTextiles 936,1357.62,10611.05,9192.5,4846.04,4148.21,1418.5499999999993,1418.5499999999993,-60.92999999999938,-0.042952310427582456,-14.400004949525794,-13.36861102215439,-0.04958680415909317,0,85.8,LOW,Approve claim
C0383,TerraPower 692,507.44,4495.47,3999.7,3543.14,3423.66,495.77000000000044,495.77000000000044,11.669999999999561,0.023539141086512717,-3.3721501257720137,-11.02821284292228,-0.053406438299918035,0,93.97,LOW,Approve claim
C0384,HydroAlloys 116,961.28,10295.58,9250.7,5421.7,5232.21,1044.8799999999992,1044.8799999999992,-83.59999999999923,-0.08000918758133957,-3.495029233728341,-10.148821143621932,-0.04612100763272664,0,92.49,LOW,Approve claim
C0385,UrbanChem 654,2081.01,15947.55,13994.2,2186.92,1924.22,1953.3499999999985,1953.3499999999985,127.66000000000167,0.06535439114068005,-12.012327834574506,-12.248589908026704,0.004213583661071052,1,81.18,LOW,Approve claim
C0386,EcoPower 159,740.94,12421.35,11602.82,6824.31,5861.12,818.5300000000007,818.5300000000007,-77.5900000000006,-0.09479188289397902,-14.114100910698069,-6.589702407017785,-0.024236497170041338,0,83.2,LOW,Approve claim
C0387,HydroFoods 835,249.32,5105.54,4847.68,3170.46,2905.94,257.8599999999997,257.8599999999997,-8.53999999999968,-0.03311874647824767,-8.34326879747946,-5.05059210092358,-0.011690197906649935,0,86.35,LOW,Approve claim
C0388,TerraCement 200,1374.67,8947.98,7461.66,6322.14,5637.4,1486.3199999999997,1486.3199999999997,-111.64999999999964,-0.07511841321174527,-10.830826269138177,-16.61067637426428,-0.03042660681473408,0,85.72,LOW,Approve claim
C0389,NovaSystems 295,1679.91,14977.16,13436.14,2588.04,2217.69,1541.0200000000004,1541.0200000000004,138.88999999999965,0.09012861605292014,-14.310057026046714,-10.28913358672211,0.008102759050917174,1,79.15,LOW,Approve claim
C0390,NovaChem 835,530.7,9589.6,9070.75,6244.03,5948.7,518.8500000000004,518.8500000000004,11.849999999999682,0.022838970756790408,-4.729797902199412,-5.410548927441132,-0.06811521441847651,0,94.6,LOW,Approve claim
C0391,HydroSystems 233,1990.13,12059.42,10066.43,4031.73,3514.41,1992.9899999999998,1992.9899999999998,-2.8599999999996726,-0.0014350297786565125,-12.831216372914058,-16.526416691969725,-0.015287026748914134,0,83.79,LOW,Approve claim
C0392,EcoMaterials 87,1755.02,10032.27,8407.89,3186.15,2775.88,1624.380000000001,1624.380000000001,130.63999999999896,0.08042453115624075,-12.876669330421771,-16.191549866960173,-0.002284321472468598,0,81.26,LOW,Approve claim
C0393,TerraTextiles 876,2615.42,15523.24,12866.63,3355.85,3025.15,2656.6100000000006,2656.6100000000006,-41.19000000000051,-0.015504722177698563,-9.85443330010148,-17.11375975523707,0.06728088634717111,1,76.82,LOW,Approve claim
C0394,UrbanPower 345,497.55,7604.93,7143.19,3427.23,3120.19,461.7400000000007,461.7400000000007,35.80999999999932,0.07755446771439511,-8.958838476274181,-6.071587771870153,-0.058409099197986314,0,90.56,LOW,Approve claim
C0395,EcoPower 629,1215.84,10347.51,9205.43,4457.26,4211.61,1142.08,1142.08,73.75999999999999,0.06458391700705386,-5.511233357373997,-11.037244708046936,-0.0794843607488408,0,94.71,LOW,Approve claim
C0396,EcoCement 712,2298.56,13167.82,11032.26,5261.78,4920.15,2135.5599999999995,2135.5599999999995,163.00000000000045,0.07632658409207604,-6.492669779714724,-16.218022420095497,0.026009131635990168,1,82.26,LOW,Approve claim
C0397,UrbanTextiles 728,2145.56,13625.25,11444.87,5755.19,4896.68,2180.379999999999,2180.379999999999,-34.819999999999254,-0.01596969334887936,-14.917144348854302,-16.002495365883004,0.021740241260127968,1,78.25,LOW,Approve claim
C0398,TerraSystems 393,890.38,9543.87,8577.31,7198.22,6493.83,966.5600000000013,966.5600000000013,-76.18000000000131,-0.07881559336325279,-9.785613664241218,-10.127547838546896,-0.07144841957906067,0,91.01,LOW,Approve claim
C0399,UrbanMaterials 226,1427.0,14120.21,12690.81,4281.04,4026.24,1429.3999999999996,1429.3999999999996,-2.399999999999636,-0.0016790261636495105,-5.951824788847614,-10.12307890533334,-0.06907512588672804,0,93.97,LOW,Approve claim
C0400,SunSystems 391,550.89,5027.35,4470.59,5261.51,4715.82,556.7600000000002,556.7600000000002,-5.870000000000232,-0.01054314244819507,-10.371357269990684,-11.074621816449103,-0.07185400945708631,0,91.29,LOW,Approve claim
C0401,CedarFoods 398,2996.49,9768.19,9523.51,5301.0,5982.67,244.6800000000003,244.6800000000003,2751.8099999999995,11.24656689861627,12.859271833076916,-2.5048652818480353,0.11653714227403622,1,45.37,MEDIUM,Request additional evidence
C0402,GreenTextiles 653,3148.55,14273.08,13857.24,2944.21,3196.3,415.84000000000015,415.84000000000015,2732.71,6.5715419234043315,8.562228914186756,-2.9134566608669297,0.10236022767743269,1,49.88,MEDIUM,Request additional evidence
C0403,CedarMaterials 671,2507.66,7210.47,6868.46,4911.29,5440.24,342.0100000000002,342.0100000000002,2165.6499999999996,6.33212477315831,10.770082807007913,-4.743241424658417,0.09226004573751168,1,54.55,MEDIUM,Request additional evidence
C0404,NovaSystems 179,1455.82,13871.97,12469.11,2276.82,1970.62,1402.8599999999988,1402.8599999999988,52.96000000000117,0.037751450581134084,-13.448581787998807,-10.112911143109953,-0.05562897978014786,0,87.13,LOW,Approve claim
C0405,BlueAlloys 532,1346.43,8776.8,7528.36,6567.63,6001.45,1248.4399999999996,1248.4399999999996,97.99000000000046,0.07848995540154956,-8.620765784823332,-14.224318656660245,-0.05025283534209729,0,89.38,LOW,Approve claim
C0406,EcoFoods 352,898.27,11785.08,10817.02,7445.97,6999.51,968.0599999999995,968.0599999999995,-69.78999999999951,-0.07209263881154775,-5.995995148248516,-8.214284501402252,-0.07544097584176535,0,94.0,LOW,Approve claim
C0407,BlueMetals 859,1242.6,6871.49,5642.78,4867.48,4714.37,1228.71,1228.71,13.889999999999873,0.011304538897457767,-3.1455701917325594,-17.881274655441356,0.001003897590584224,1,88.43,LOW,Approve claim
C0408,SunPower 921,637.16,8392.32,7789.49,4356.88,3838.85,602.8299999999999,602.8299999999999,34.33000000000004,0.05694806154811802,-11.889930406187474,-7.183115037655485,-0.07604611116677773,0,90.46,LOW,Approve claim
C0409,CedarTextiles 137,450.15,8842.79,8397.54,7010.98,6549.3,445.25,445.25,4.899999999999977,0.011005053316103143,-6.58509937175899,-5.035175549228786,-0.05739298661656733,0,92.31,LOW,Approve claim
C0410,GreenTextiles 552,1161.59,9628.44,8484.09,3098.38,2742.67,1144.3500000000004,1144.3500000000004,17.239999999999554,0.015065320911376962,-11.480515620588658,-11.8851028814756,-0.08858391803450577,0,92.2,LOW,Approve claim
C0411,TerraLabs 93,2236.16,14164.02,12047.55,3062.38,2838.0,2116.470000000001,2116.470000000001,119.68999999999869,0.05655171107714587,-7.32698097318851,-14.942579859747271,0.0008888947797171531,1,84.71,LOW,Approve claim
C0412,BlueFoods 773,851.88,10064.9,9266.87,2281.15,2014.52,798.0299999999988,798.0299999999988,53.85000000000116,0.0674786661310008,-11.688402774176012,-7.928841815822417,-0.08217224142380153,0,91.06,LOW,Approve claim
C0413,BlueCement 81,3933.57,14608.52,13973.28,6486.34,7658.03,635.2399999999998,635.2399999999998,3298.3300000000004,5.192258036030073,18.063962108359412,-4.348421331911211,0.17846080261738495,1,30.55,HIGH,Escalate for physical audit
C0414,NovaAlloys 750,316.54,5386.16,5066.12,3836.7,3286.61,320.03999999999996,320.03999999999996,-3.499999999999943,-0.010936132949205757,-14.337581772268457,-5.941895523723413,-0.014294267891085677,0,82.68,LOW,Approve claim
C0415,AquaMetals 674,1081.08,14125.22,13121.88,7550.5,6599.58,1003.3400000000001,1003.3400000000001,77.73999999999978,0.07748121267219343,-12.594132837216856,-7.103181401273526,-0.05115263590145264,0,87.01,LOW,Approve claim
C0416,BlueMetals 219,908.2,8385.76,7406.08,5667.28,5320.62,979.6800000000003,979.6800000000003,-71.48000000000025,-0.072962599958188,-6.116867349748578,-11.68266203520222,-0.07628620863518187,0,93.99,LOW,Approve claim
C0417,UrbanChem 117,538.43,5419.21,4900.68,5607.85,5293.83,518.5299999999997,518.5299999999997,19.900000000000205,0.03837772156215165,-5.599650488939681,-9.568368819520115,-0.0794350211674768,0,95.13,LOW,Approve claim
C0418,TerraAlloys 713,2532.75,15232.5,12815.68,4219.78,4055.14,2416.8199999999997,2416.8199999999997,115.93000000000029,0.04796799097658589,-3.901625202285039,-15.866207121886344,0.05183062578122999,1,81.72,LOW,Approve claim
C0419,SunFoods 987,1932.65,14189.86,12324.18,5288.16,4905.32,1865.6800000000003,1865.6800000000003,66.9699999999998,0.03589575916775869,-7.239569149337472,-13.147980317413424,-0.034553536642723426,0,88.94,LOW,Approve claim
C0420,UrbanMaterials 337,1210.89,10011.06,8735.04,2437.17,2329.25,1276.0199999999986,1276.0199999999986,-65.12999999999852,-0.05104151968539448,-4.428086672481575,-12.7461028090186,-0.05955635883815247,0,93.43,LOW,Approve claim
C0421,AquaAlloys 329,986.19,12826.15,11908.47,3110.94,3000.83,917.6800000000003,917.6800000000003,68.50999999999976,0.07465565330544861,-3.539444668319083,-7.154758052326324,-0.061166090326024214,0,94.16,LOW,Approve claim
C0422,TerraAlloys 418,388.08,4533.85,4140.63,5172.71,4647.12,393.22000000000025,393.22000000000025,-5.140000000000271,-0.013071562959485031,-10.160824788136042,-8.672982121448005,-0.057584646678288,0,89.95,LOW,Approve claim
C0423,GreenCement 922,474.84,7596.15,7162.96,5835.3,4990.91,433.1899999999996,433.1899999999996,41.650000000000375,0.09614718692456711,-14.470378555606336,-5.7027573171010575,-0.013627239793068402,0,82.18,LOW,Approve claim
C0424,AquaMaterials 57,980.68,6795.92,5805.58,6568.84,6196.82,990.3400000000001,990.3400000000001,-9.660000000000196,-0.009754225811585889,-5.663404801203353,-14.572567067509246,-0.07392368350458906,0,94.6,LOW,Approve claim
C0425,NovaPower 462,1778.53,13951.64,12087.54,5861.15,5228.26,1864.0999999999985,1864.0999999999985,-85.56999999999857,-0.045904189664768225,-10.79805157506665,-13.361153239808274,-0.0316640600228954,0,86.1,LOW,Approve claim
C0426,SunTextiles 611,1358.76,13485.91,12043.3,4481.49,4215.1,1442.6100000000006,1442.6100000000006,-83.85000000000059,-0.05812381720761449,-5.94422836914859,-10.697164669592404,-0.057051784769905856,0,91.99,LOW,Approve claim
C0427,GreenTextiles 587,1759.11,6944.13,6677.64,2453.15,2714.62,266.4899999999998,266.4899999999998,1492.6200000000001,5.601035665124266,10.658541055109325,-3.8376297673232425,0.08223966594714816,1,61.7,MEDIUM,Request additional evidence
C0428,EcoSystems 411,1875.09,13144.83,11358.28,7267.5,6673.0,1786.5499999999993,1786.5499999999993,88.54000000000065,0.04955920626371581,-8.180254556837943,-13.591275047787507,-0.041055467861041695,0,88.8,LOW,Approve claim
C0429,EcoMetals 457,815.84,9090.24,8260.27,4989.06,4776.97,829.9699999999993,829.9699999999993,-14.129999999999313,-0.017024711716055536,-4.251101409032746,-9.130341992166278,-0.0880378357250145,0,96.97,LOW,Approve claim
C0430,CedarCement 842,584.33,10771.82,10182.5,7218.91,6463.99,589.3199999999997,589.3199999999997,-4.989999999999668,-0.008467386125589296,-10.457534446272703,-5.470941771634601,-0.06539028867253599,0,90.57,LOW,Approve claim
C0431,NovaMetals 21,547.57,7144.67,6586.08,2751.67,2578.46,558.5900000000001,558.5900000000001,-11.020000000000095,-0.019728244294154654,-6.294722838750752,-7.8182757205275735,-0.08252433551754901,0,95.07,LOW,Approve claim
C0432,EcoPower 536,749.3,6110.06,5367.95,2614.62,2432.93,742.1100000000006,742.1100000000006,7.1899999999993724,0.00968859062714527,-6.949002146794182,-12.145707241476245,-0.096792054435964,0,96.16,LOW,Approve claim
C0433,GreenTextiles 222,267.14,4485.91,4198.45,7277.52,6948.41,287.46000000000004,287.46000000000004,-20.32000000000005,-0.07068809548915311,-4.52228231533239,-6.408064360094594,-0.005121742840738908,0,88.1,LOW,Approve claim
C0434,CedarLabs 569,659.65,11401.42,10700.27,7526.84,6420.85,701.1499999999996,701.1499999999996,-41.49999999999966,-0.059188475990602875,-14.693948587362826,-6.149672584103584,-0.046828984530225826,0,85.49,LOW,Approve claim
C0435,HydroSystems 622,1722.13,9156.99,7590.58,4211.73,4009.96,1566.4099999999999,1566.4099999999999,155.72000000000025,0.0994120312693281,-4.790667966657238,-17.106166980950487,0.018817282074919617,1,84.21,LOW,Approve claim
C0436,NovaTextiles 666,2763.73,15621.3,12966.11,2416.81,2179.63,2655.1899999999987,2655.1899999999987,108.54000000000133,0.040878430530064874,-9.813762765871633,-16.99724094556808,0.087488424635077,1,74.13,MEDIUM,Request additional evidence
C0437,HydroSystems 149,1088.41,10493.97,9346.85,5804.33,5522.25,1147.119999999999,1147.119999999999,-58.7099999999989,-0.05118034725993671,-4.859820167898822,-10.931230029156618,-0.0754661792501703,0,94.86,LOW,Approve claim
C0438,TerraSystems 876,662.76,12564.57,11924.12,7596.65,7221.94,640.4499999999989,640.4499999999989,22.310000000001082,0.03483488166939845,-4.932568960669168,-5.09726954403554,-0.07155843850695309,0,94.73,LOW,Approve claim
C0439,GreenAlloys 60,1466.9,11159.52,9748.3,5862.0,5429.26,1411.2200000000012,1411.2200000000012,55.67999999999893,0.03945522311230258,-7.382122141354121,-12.645884409665847,-0.07150667269755506,0,92.8,LOW,Approve claim
C0440,SunPower 577,2110.44,10845.0,10483.41,6950.49,7843.71,361.59000000000015,361.59000000000015,1748.85,4.836555201093625,12.851180274649534,-3.334163208544569,0.08077657004150507,1,58.1,MEDIUM,Request additional evidence
C0441,TerraLabs 245,319.24,4332.0,3990.11,7526.44,6564.68,341.8899999999999,341.8899999999999,-22.649999999999864,-0.06624937826128431,-12.77841848034682,-7.892197597439471,-0.023766484447855674,0,84.53,LOW,Approve claim
C0442,HydroFoods 743,1303.83,8027.99,6627.1,6490.93,5614.42,1400.8899999999994,1400.8899999999994,-97.05999999999949,-0.06928452621598769,-13.50361196107436,-17.450071559948363,-0.018362208948958347,0,82.82,LOW,Approve claim
C0443,NovaMetals 776,649.73,5945.77,5248.19,7123.6,6622.34,697.5800000000008,697.5800000000008,-47.85000000000082,-0.0685942829946479,-7.03661070146603,-11.732374442379658,-0.07774486117788854,0,93.75,LOW,Approve claim
C0444,SunMetals 325,2687.18,14985.44,12346.9,6484.94,6211.98,2638.540000000001,2638.540000000001,48.63999999999896,0.01843443721966107,-4.209136861064384,-17.607357540545536,0.10140534496962539,1,76.95,LOW,Approve claim
C0445,TerraCement 257,862.85,10606.71,9685.51,3862.5,3480.65,921.1999999999989,921.1999999999989,-58.349999999998886,-0.06334129389563359,-9.886084139835315,-8.685068224860943,-0.08359773935494241,0,92.37,LOW,Approve claim
C0446,TerraChem 200,681.55,5712.55,5051.35,7218.27,6291.85,661.1999999999998,661.1999999999998,20.350000000000136,0.03077737442411187,-12.834377210490272,-11.574515757135686,-0.07958590298257495,0,90.33,LOW,Approve claim
C0447,HydroAlloys 709,1510.13,12650.35,11008.73,6913.05,6474.86,1641.6200000000008,1641.6200000000008,-131.4900000000007,-0.08009770831246142,-6.338591503556527,-12.976874156606197,-0.028456884397142113,0,88.32,LOW,Approve claim
C0448,UrbanAlloys 193,874.11,7047.26,6192.04,2433.89,2314.04,855.2200000000003,855.2200000000003,18.88999999999976,0.02208788379354069,-4.924215965009009,-12.135496631011842,-0.09366978339235471,0,97.07,LOW,Approve claim
C0449,GreenAlloys 790,4049.51,13898.19,13516.72,3802.49,4370.93,381.47000000000116,381.47000000000116,3668.039999999999,9.615539859974437,14.94915173611263,-2.7447458983691666,0.17261074687250333,1,29.92,HIGH,Escalate for physical audit
C0450,BlueFoods 853,715.12,5357.34,4675.71,6660.72,6265.19,681.6300000000001,681.6300000000001,33.489999999999895,0.04913222708928255,-5.938246915357771,-12.723291780487465,-0.08942363468693892,0,95.82,LOW,Approve claim
C0451,AquaMetals 85,902.03,13338.13,12479.19,5344.92,5133.58,858.9399999999987,858.9399999999987,43.09000000000128,0.05016648421290761,-3.954034858528468,-6.439733305460371,-0.0797127695171308,0,96.04,LOW,Approve claim
C0452,TerraFoods 317,1239.39,13192.46,12055.02,5940.05,5256.51,1137.4399999999987,1137.4399999999987,101.95000000000141,0.08963110134193489,-11.507310542586794,-8.62189462703529,-0.04944577388518029,0,87.34,LOW,Approve claim
C0453,CedarFoods 92,809.71,8048.72,7234.81,3390.7,2986.93,813.9099999999999,813.9099999999999,-4.199999999999818,-0.005160275699818829,-11.908160553305171,-10.112291145658899,-0.09126090514279234,0,92.31,LOW,Approve claim
C0454,BluePower 175,925.91,5867.21,4918.14,3568.14,3203.15,949.0699999999997,949.0699999999997,-23.15999999999974,-0.024402836435243883,-10.229138988316278,-16.17583144012642,-0.05380698750396257,0,89.35,LOW,Approve claim
C0455,EcoChem 789,412.76,4960.6,4564.18,3496.4,2978.08,396.4200000000001,396.4200000000001,16.339999999999918,0.04121890913369912,-14.82439079772784,-7.991372009839259,-0.018951830991994545,0,82.72,LOW,Approve claim
C0456,UrbanAlloys 910,666.97,6374.86,5741.43,5595.48,4807.0,633.4299999999994,633.4299999999994,33.540000000000646,0.05294981283969952,-14.091373749152636,-9.936375071776252,-0.06484786156417788,0,87.84,LOW,Approve claim
C0457,GreenChem 447,1553.99,13044.28,11610.35,7464.72,6665.23,1433.9300000000003,1433.9300000000003,120.05999999999972,0.08372793645175967,-10.710247670279639,-10.992787642476797,-0.0372248609510889,0,86.43,LOW,Approve claim
C0458,UrbanFoods 207,811.39,5351.03,4538.91,5666.46,5078.55,812.1199999999999,812.1199999999999,-0.7299999999999045,-0.0008988819375228078,-10.375260742972635,-15.176891175123872,-0.06629718416635422,0,90.76,LOW,Approve claim
C0459,CedarChem 617,503.72,5989.63,5479.99,3285.64,2951.38,509.6400000000003,509.6400000000003,-5.9200000000003,-0.011616042674013527,-10.173360438096267,-8.508705878575357,-0.07495326563461169,0,91.75,LOW,Approve claim
C0460,BlueFoods 165,930.51,8612.28,7722.96,4553.17,4317.17,889.3200000000006,889.3200000000006,41.18999999999937,0.046316286548917215,-5.183202031731035,-10.326185399182778,-0.09571515719402668,0,96.91,LOW,Approve claim
C0461,CedarMetals 448,1467.56,4391.83,4212.7,7402.08,8781.96,179.1300000000001,179.1300000000001,1288.4299999999998,7.192709165451292,18.6417871708166,-4.078709785196899,0.11603026283417983,1,54.7,MEDIUM,Request additional evidence
C0462,HydroTextiles 8,926.27,11383.93,10486.27,3570.15,3414.24,897.6599999999999,897.6599999999999,28.610000000000127,0.03187175541756163,-4.367043400314549,-7.885326068599742,-0.0888556920951446,0,96.85,LOW,Approve claim
C0463,HydroTextiles 780,1020.1,13179.25,12168.61,3839.51,3515.33,1010.6399999999994,1010.6399999999994,9.460000000000605,0.009360405278477207,-8.443264893581933,-7.668418156748793,-0.08985473860571092,0,94.42,LOW,Approve claim
C0464,UrbanLabs 390,2394.33,15009.49,12376.89,6776.44,6194.62,2632.6000000000004,2632.6000000000004,-238.27000000000044,-0.09050748306217919,-8.58592417130736,-17.539569964233326,0.0957449672041677,1,72.93,MEDIUM,Request additional evidence
C0465,CedarFoods 84,596.12,8805.26,8170.47,3517.28,3009.44,634.79,634.79,-38.66999999999996,-0.060917783738058534,-14.438429691568935,-7.2092135828800945,-0.04932046123237699,0,85.94,LOW,Approve claim
C0466,GreenLabs 705,1026.43,11763.16,10668.11,5818.1,5192.24,1095.0499999999993,1095.0499999999993,-68.61999999999921,-0.06266380524846851,-10.757120020151412,-9.309148221284994,-0.07096111468703425,0,90.38,LOW,Approve claim
C0467,UrbanMetals 936,1094.82,7761.16,6655.57,3503.53,3122.43,1105.5900000000001,1105.5900000000001,-10.77000000000021,-0.009741405032841108,-10.877600588298783,-14.24516438080839,-0.07506708706850229,0,91.25,LOW,Approve claim
C0468,NovaAlloys 152,1003.24,12145.27,11107.23,3588.36,3410.87,1038.0400000000009,1038.0400000000009,-34.800000000000864,-0.033524719631686746,-4.946270718393292,-8.546866392550616,-0.08157437584150867,0,95.65,LOW,Approve claim
C0469,BlueSystems 331,664.54,9559.31,8841.49,3147.31,2848.29,717.8199999999997,717.8199999999997,-53.279999999999745,-0.0742247359028378,-9.50081180134756,-7.509119381261916,-0.07544262148327874,0,91.82,LOW,Approve claim
C0470,HydroAlloys 732,605.53,9236.19,8656.33,7056.08,6808.02,579.8600000000006,579.8600000000006,25.66999999999939,0.04426930630795375,-3.5155497098225075,-6.278129834241383,-0.07030370768842831,0,95.51,LOW,Approve claim
C0471,AquaPower 760,2052.3,14148.09,12011.76,2412.5,2231.11,2136.33,2136.33,-84.02999999999975,-0.03933381076924723,-7.5187564735673496,-15.099776717910348,-0.016607006027928084,0,86.73,LOW,Approve claim
C0472,SunCement 466,687.09,4951.23,4292.05,6648.54,5862.62,659.1799999999994,659.1799999999994,27.91000000000065,0.042340483566947106,-11.820941137178849,-13.313459481116102,-0.07212117506793092,0,90.16,LOW,Approve claim
C0473,AquaCement 857,752.74,6368.75,5554.77,2104.54,1952.03,813.9799999999996,813.9799999999996,-61.239999999999554,-0.0752352636732651,-7.246714242900247,-12.780843962664434,-0.07410535461698153,0,93.11,LOW,Approve claim
C0474,EcoCement 482,932.28,5028.75,4178.47,2413.02,2250.26,850.2799999999997,850.2799999999997,82.00000000000023,0.09643882003994148,-6.745074633966938,-16.9083768298467,-0.012700243566241276,0,86.85,LOW,Approve claim
C0475,EcoCement 963,692.7,5882.34,5128.79,6032.08,5351.2,753.5500000000002,753.5500000000002,-60.850000000000136,-0.08075111129885079,-11.28764870305307,-12.810378180654237,-0.06096326979187566,0,89.05,LOW,Approve claim
